time_crawled,airport_code,dep_recent_index,dep_recent_delay_avg,dep_recent_delayed_qty,dep_today_delayed_pct,dep_today_delayed_qty,dep_today_total_qty,dep_yesterday_delayed_pct,dep_trend,arr_recent_index,arr_recent_delay_avg,arr_recent_delayed_qty,arr_today_delayed_pct,arr_today_delayed_qty,arr_today_total_qty,arr_yesterday_delayed_pct,arr_trend,total_flights_today,ground_speed_avg,time_crawled_UTC
2026-05-02 22:06:37,CXR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-05-02T15:06:37Z
2026-05-02 20:13:35,CXR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-05-02T13:13:35Z
2026-05-02 20:05:49,CXR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-05-02T13:05:49Z
2026-05-02 18:06:27,CXR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-05-02T11:06:27Z
2026-05-02 16:20:44,CXR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-05-02T09:20:44Z
2026-05-02 14:05:36,CXR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-05-02T07:05:36Z
2026-05-02 12:05:37,CXR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-05-02T05:05:37Z
2026-05-02 10:15:06,CXR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-05-02T03:15:06Z
2026-05-02 08:06:13,CXR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-05-02T01:06:13Z
2026-05-02 06:07:53,CXR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-05-01T23:07:53Z
2026-05-01 22:11:05,CXR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-05-01T15:11:05Z
2026-05-01 20:16:14,CXR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-05-01T13:16:14Z
2026-05-01 17:50:56,CXR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-05-01T10:50:56Z
2026-05-01 16:07:10,CXR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-05-01T09:07:10Z
2026-05-01 14:10:58,CXR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-05-01T07:10:58Z
2026-05-01 12:10:43,CXR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-05-01T05:10:43Z
2026-05-01 10:06:16,CXR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-05-01T03:06:16Z
2026-05-01 08:08:23,CXR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-05-01T01:08:23Z
2026-05-01 06:07:38,CXR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-04-30T23:07:38Z
2026-04-30 22:23:50,CXR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-04-30T15:23:50Z
2026-04-30 20:15:09,CXR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-04-30T13:15:09Z
2026-04-30 18:24:24,CXR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-04-30T11:24:24Z
2026-04-30 16:11:06,CXR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-04-30T09:11:06Z
2026-04-30 14:14:52,CXR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-04-30T07:14:52Z
2026-04-30 12:06:00,CXR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-04-30T05:06:00Z
2026-04-30 10:05:41,CXR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-04-30T03:05:41Z
2026-04-30 06:07:52,CXR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-04-29T23:07:52Z
